Current logical CPUs: 32
Test duration: 30 seconds
=== Scheduler Context Switching Test ===

>>> Measuring per-thread context switches with pidstat -w -t
Starting stress-ng again for detailed tracking...

--- pidstat -w -t output ---
Linux 6.1.0-34-amd64 (localhost) 	05/19/25 	_x86_64_	(32 CPU)

11:39:29      UID      TGID       TID   cswch/s nvcswch/s  Command
11:39:33        0     24380         -      0.00      2.00  stress-ng-cpu
11:39:33        0         -     24380      0.00      2.00  |__stress-ng-cpu
11:39:33        0     24381         -      0.00      4.00  stress-ng-cpu
11:39:33        0         -     24381      0.00      4.00  |__stress-ng-cpu
11:39:33        0     24383         -      0.00      3.00  stress-ng-cpu
11:39:33        0         -     24383      0.00      3.00  |__stress-ng-cpu
11:39:33        0     24385         -      0.00      7.00  stress-ng-cpu
11:39:33        0         -     24385      0.00      7.00  |__stress-ng-cpu
11:39:33        0     24391         -      0.00      2.00  stress-ng-cpu
11:39:33        0         -     24391      0.00      2.00  |__stress-ng-cpu
11:39:33        0     24392         -      1.00      2.00  pidstat
11:39:33        0         -     24392      1.00      2.00  |__pidstat

11:39:33      UID      TGID       TID   cswch/s nvcswch/s  Command
11:39:34        0         1         -      1.00      0.00  systemd
11:39:34        0         -         1      1.00      0.00  |__systemd
11:39:34        0        15         -     16.00      0.00  rcu_preempt
11:39:34        0         -        15     16.00      0.00  |__rcu_preempt
11:39:34        0        17         -      8.00      0.00  kworker/0:1-events_power_efficient
11:39:34        0         -        17      8.00      0.00  |__kworker/0:1-events_power_efficient
11:39:34        0        31         -      2.00      0.00  ksoftirqd/3
11:39:34        0         -        31      2.00      0.00  |__ksoftirqd/3
11:39:34        0        42         -      1.00      0.00  kworker/5:0-mm_percpu_wq
11:39:34        0         -        42      1.00      0.00  |__kworker/5:0-mm_percpu_wq
11:39:34        0       111         -      2.00      0.00  ksoftirqd/19
11:39:34        0         -       111      2.00      0.00  |__ksoftirqd/19
11:39:34        0       215         -      2.00      0.00  kcompactd0
11:39:34        0         -       215      2.00      0.00  |__kcompactd0
11:39:34        0       645         -      1.00      0.00  kworker/28:2-events
11:39:34        0         -       645      1.00      0.00  |__kworker/28:2-events
11:39:34        0       647         -      1.00      0.00  kworker/18:2-mm_percpu_wq
11:39:34        0         -       647      1.00      0.00  |__kworker/18:2-mm_percpu_wq
11:39:34        0       672         -      1.00      0.00  systemd-journal
11:39:34        0         -       672      1.00      0.00  |__systemd-journal
11:39:34        0       680         -      2.00      0.00  kworker/3:2-events
11:39:34        0         -       680      2.00      0.00  |__kworker/3:2-events
11:39:34        0       696         -      1.00      0.00  systemd-udevd
11:39:34        0         -       696      1.00      0.00  |__systemd-udevd
11:39:34      998       703         -      1.00      0.00  systemd-network
11:39:34      998         -       703      1.00      0.00  |__systemd-network
11:39:34      996       797         -      1.00      0.00  systemd-resolve
11:39:34      996         -       797      1.00      0.00  |__systemd-resolve
11:39:34        0       806         -      1.00      0.00  kworker/19:2-mm_percpu_wq
11:39:34        0         -       806      1.00      0.00  |__kworker/19:2-mm_percpu_wq
11:39:34        0     23728         -      2.00      0.00  kworker/u64:2-events_unbound
11:39:34        0         -     23728      2.00      0.00  |__kworker/u64:2-events_unbound
11:39:34        0     24360         -      0.00      1.00  stress-ng-cpu
11:39:34        0         -     24360      0.00      1.00  |__stress-ng-cpu
11:39:34        0     24361         -      0.00      7.00  stress-ng-cpu
11:39:34        0         -     24361      0.00      7.00  |__stress-ng-cpu
11:39:34        0     24369         -      0.00      4.00  stress-ng-cpu
11:39:34        0         -     24369      0.00      4.00  |__stress-ng-cpu
11:39:34        0     24371         -      0.00      1.00  stress-ng-cpu
11:39:34        0         -     24371      0.00      1.00  |__stress-ng-cpu
11:39:34        0     24372         -      0.00      2.00  stress-ng-cpu
11:39:34        0         -     24372      0.00      2.00  |__stress-ng-cpu
11:39:34        0     24374         -      0.00      1.00  stress-ng-cpu
